timestamp,ontario_demand_mw,predicted_demand_mw,baseline_demand_mw,lower_90_mw,upper_90_mw,absolute_error_mw
2026-06-01 05:00:00,13686,13552.731903685753,14340.0,12455.293095488028,15114.683466025897,133.26809631424658
2026-06-01 06:00:00,14663,14342.790981061213,15544.0,13245.352172863488,15904.742543401357,320.20901893878727
2026-06-01 07:00:00,15023,14735.084532355642,16064.0,13637.645724157917,16297.036094695786,287.9154676443577
2026-06-01 08:00:00,14942,14897.487984167394,15991.0,13800.049175969669,16459.439546507536,44.51201583260627
2026-06-01 09:00:00,15228,15112.330004155172,15738.0,14014.891195957447,16674.281566495316,115.66999584482801
2026-06-01 10:00:00,15413,15298.924178891613,15042.0,14201.485370693888,16860.875741231757,114.07582110838666
2026-06-01 11:00:00,15326,15425.159304378374,15096.0,14327.72049618065,16987.110866718518,99.15930437837415
2026-06-01 12:00:00,15210,15682.153474180997,15176.0,14584.714665983272,17244.10503652114,472.15347418099736
2026-06-01 13:00:00,15295,15508.369045017913,15167.0,14410.930236820188,17070.320607358055,213.36904501791287
2026-06-01 14:00:00,15493,15760.969254133563,15164.0,14663.530445935838,17322.920816473707,267.9692541335626
2026-06-01 15:00:00,16004,16311.556112235112,15874.0,15214.117304037387,17873.507674575256,307.55611223511187
2026-06-01 16:00:00,16740,17206.15181471899,16752.0,16108.713006521264,18768.10337705913,466.15181471898904
2026-06-01 17:00:00,17011,17768.170956427475,17281.0,16670.73214822975,19330.122518767617,757.1709564274752
2026-06-01 18:00:00,17163,18091.350100909065,17561.0,16993.91129271134,19653.301663249207,928.3501009090651
2026-06-01 19:00:00,17182,17764.145995170864,17557.0,16666.707186973137,19326.097557511006,582.1459951708639
2026-06-01 20:00:00,16687,17433.46168693444,17275.0,16336.022878736714,18995.41324927458,746.4616869344391
2026-06-01 21:00:00,15832,16463.787322879343,16228.0,15366.348514681618,18025.738885219485,631.7873228793433
2026-06-01 22:00:00,14760,15091.084051387248,15092.0,13993.645243189523,16653.035613727392,331.0840513872481
2026-06-01 23:00:00,13765,14124.027076331655,14046.0,13026.58826813393,15685.978638671799,359.0270763316548
2026-06-02 00:00:00,13097,13259.174449945607,13412.0,12161.735641747882,14821.126012285751,162.1744499456072
2026-06-02 01:00:00,12665,12933.731494171632,12908.0,11836.292685973907,14495.683056511776,268.7314941716322
2026-06-02 02:00:00,12504,12760.92479368734,12852.0,11663.485985489615,14322.876356027484,256.92479368733984
2026-06-02 03:00:00,12590,12791.03180627952,12750.0,11693.592998081795,14352.983368619663,201.03180627951951
2026-06-02 04:00:00,13010,13129.407389848942,13042.0,12031.968581651217,14691.358952189086,119.40738984894233
2026-06-02 05:00:00,13827,14035.340918129401,14136.0,12937.902109931676,15597.292480469545,208.34091812940096
2026-06-02 06:00:00,14953,15098.007355097085,15186.0,14000.56854689936,16659.958917437227,145.00735509708466
2026-06-02 07:00:00,15369,15537.490873666993,15764.0,14440.052065469268,17099.442436007135,168.49087366699314
2026-06-02 08:00:00,15221,15519.441722661188,15663.0,14422.002914463463,17081.39328500133,298.44172266118767
2026-06-02 09:00:00,15502,15498.200230563805,15991.0,14400.76142236608,17060.151792903947,3.799769436194765
2026-06-02 10:00:00,15695,15503.973593797211,16173.0,14406.534785599486,17065.925156137353,191.02640620278908
2026-06-02 11:00:00,15793,15491.245981764938,16227.0,14393.807173567213,17053.19754410508,301.7540182350622
2026-06-02 12:00:00,15925,15643.43210585826,16797.0,14545.993297660534,17205.383668198403,281.5678941417409
2026-06-02 13:00:00,15891,15551.649935075406,16892.0,14454.21112687768,17113.601497415548,339.35006492459434
2026-06-02 14:00:00,16392,15757.478441682522,17447.0,14660.039633484797,17319.430004022666,634.5215583174777
2026-06-02 15:00:00,16933,16102.813747524198,18244.0,15005.374939326473,17664.765309864342,830.1862524758017
2026-06-02 16:00:00,17783,17082.20454986043,18979.0,15984.765741662706,18644.156112200573,700.7954501395689
2026-06-02 17:00:00,18076,17426.090757737813,19051.0,16328.651949540088,18988.042320077955,649.909242262187
2026-06-02 18:00:00,18129,17443.06931965996,19109.0,16345.630511462236,19005.020882000103,685.9306803400395
2026-06-02 19:00:00,17853,17468.310213850775,18843.0,16370.87140565305,19030.261776190917,384.68978614922526
2026-06-02 20:00:00,17555,16912.065502288864,18503.0,15814.62669409114,18474.017064629006,642.9344977111359
2026-06-02 21:00:00,16468,15957.224488094313,17369.0,14859.785679896588,17519.176050434457,510.7755119056874
2026-06-02 22:00:00,14939,15035.241829134007,16151.0,13937.803020936282,16597.19339147415,96.24182913400728
2026-06-02 23:00:00,13893,14057.233595042966,15094.0,12959.794786845241,15619.18515738311,164.23359504296604
2026-06-03 00:00:00,13422,13225.645263420565,14340.0,12128.20645522284,14787.59682576071,196.35473657943476
2026-06-03 01:00:00,12940,12873.186339936025,13823.0,11775.7475317383,14435.137902276168,66.81366006397548
2026-06-03 02:00:00,12751,12776.458032645654,13484.0,11679.01922444793,14338.409594985798,25.458032645654384
2026-06-03 03:00:00,12470,12840.62986817063,13350.0,11743.191059972905,14402.581430510774,370.6298681706303
2026-06-03 04:00:00,12685,13144.383448239347,13623.0,12046.944640041622,14706.33501057949,459.38344823934676
2026-06-03 05:00:00,13528,13987.791851942355,14359.0,12890.35304374463,15549.743414282499,459.7918519423547
2026-06-03 06:00:00,14990,15082.551593506942,15679.0,13985.112785309217,16644.503155847084,92.55159350694157
2026-06-03 07:00:00,15558,15433.32069785452,16137.0,14335.881889656795,16995.272260194663,124.6793021454796
2026-06-03 08:00:00,15729,15441.428408373033,16022.0,14343.989600175308,17003.379970713177,287.57159162696735
2026-06-03 09:00:00,16047,15526.58090014499,16164.0,14429.142091947266,17088.532462485135,520.4190998550093
2026-06-03 10:00:00,16361,15749.227985449837,16492.0,14651.789177252112,17311.17954778998,611.7720145501626
2026-06-03 11:00:00,16672,15857.102416494708,16802.0,14759.663608296984,17419.05397883485,814.8975835052915
2026-06-03 12:00:00,16869,15911.279707558719,17204.0,14813.840899360994,17473.23126989886,957.7202924412813
2026-06-03 13:00:00,16932,15878.198515501681,17187.0,14780.759707303956,17440.150077841823,1053.801484498319
2026-06-03 14:00:00,17380,16235.891480522281,17285.0,15138.452672324556,17797.843042862423,1144.1085194777188
2026-06-03 15:00:00,18407,16855.263793655842,17630.0,15757.824985458117,18417.215355995984,1551.7362063441578
2026-06-03 16:00:00,19377,17983.701788271672,18153.0,16886.262980073945,19545.653350611814,1393.2982117283282
2026-06-03 17:00:00,19793,18053.03445447201,17933.0,16955.595646274283,19614.986016812152,1739.96554552799
2026-06-03 18:00:00,19800,18189.478579426595,17831.0,17092.03977122887,19751.430141766738,1610.5214205734046
2026-06-03 19:00:00,19427,17898.9867270202,17711.0,16801.547918822478,19460.938289360343,1528.0132729797988
2026-06-03 20:00:00,18802,17652.407543434965,17494.0,16554.968735237242,19214.359105775107,1149.5924565650348
2026-06-03 21:00:00,17389,16234.465239484924,16339.0,15137.026431287199,17796.416801825068,1154.5347605150764
2026-06-03 22:00:00,15937,15042.831747721893,15280.0,13945.392939524168,16604.783310062037,894.1682522781066
2026-06-03 23:00:00,14859,14018.941603734971,14218.0,12921.502795537246,15580.893166075115,840.0583962650289
2026-06-04 00:00:00,14289,13487.373554540278,13568.0,12389.934746342553,15049.325116880422,801.6264454597222
2026-06-04 01:00:00,13917,13128.080910712699,13244.0,12030.642102514974,14690.032473052843,788.9190892873012
2026-06-04 02:00:00,13692,12911.673072589689,13184.0,11814.234264391964,14473.624634929833,780.3269274103113
2026-06-04 03:00:00,13340,12649.511550868167,13158.0,11552.072742670442,14211.46311320831,690.4884491318335
2026-06-04 04:00:00,13449,12908.815912371243,13366.0,11811.377104173518,14470.767474711387,540.184087628757
2026-06-04 05:00:00,14234,13752.554200844643,14022.0,12655.115392646918,15314.505763184787,481.44579915535724
2026-06-04 06:00:00,15278,15032.407278893415,15086.0,13934.96847069569,16594.35884123356,245.59272110658458
2026-06-04 07:00:00,16050,15599.505936124584,15330.0,14502.067127926859,17161.457498464726,450.49406387541603
2026-06-04 08:00:00,16400,15660.204706735758,15046.0,14562.765898538033,17222.156269075902,739.795293264242
2026-06-04 09:00:00,16772,15796.511929439102,15027.0,14699.073121241378,17358.463491779246,975.4880705608975
2026-06-04 10:00:00,17000,16082.223549383625,15120.0,14984.7847411859,17644.17511172377,917.7764506163749
2026-06-04 11:00:00,17428,16324.155065970706,15015.0,15226.716257772981,17886.10662831085,1103.8449340292937
2026-06-04 12:00:00,17415,16480.78107575274,15351.0,15383.342267555015,18042.732638092883,934.2189242472596
2026-06-04 13:00:00,17705,16517.301768381698,15240.0,15419.862960183973,18079.25333072184,1187.698231618302
2026-06-04 14:00:00,18274,16801.353649732606,15616.0,15703.91484153488,18363.305212072748,1472.6463502673942
2026-06-04 15:00:00,19095,17662.51058514035,16228.0,16565.071776942626,19224.46214748049,1432.4894148596504
2026-06-04 16:00:00,19883,18540.624893121916,16734.0,17443.186084924193,20102.57645546206,1342.375106878084
2026-06-04 17:00:00,20289,18873.13377190123,16910.0,17775.694963703507,20435.085334241372,1415.86622809877
2026-06-04 18:00:00,20256,18984.10182308892,17255.0,17886.663014891194,20546.053385429062,1271.8981769110796
2026-06-04 19:00:00,19857,18577.835279714094,16905.0,17480.396471516367,20139.786842054236,1279.1647202859058
2026-06-04 20:00:00,19181,18095.97808519977,16866.0,16998.539277002048,19657.929647539913,1085.0219148002288
2026-06-04 21:00:00,17806,16812.74728074244,15791.0,15715.308472544713,18374.69884308258,993.2527192575617
2026-06-04 22:00:00,16309,15485.767532541427,14766.0,14388.328724343703,17047.71909488157,823.2324674585725
2026-06-04 23:00:00,15290,14557.45645756018,13807.0,13460.017649362455,16119.408019900324,732.5435424398202
2026-06-05 00:00:00,14571,14015.455943666353,13170.0,12918.017135468628,15577.407506006497,555.544056333647
2026-06-05 01:00:00,14085,13622.508462814665,12988.0,12525.06965461694,15184.460025154809,462.4915371853349
2026-06-05 02:00:00,13958,13342.496585357922,12977.0,12245.057777160197,14904.448147698065,615.5034146420785
2026-06-05 03:00:00,13935,13138.017874796768,13007.0,12040.579066599043,14699.969437136911,796.9821252032325
2026-06-05 04:00:00,14118,13190.401352018684,13042.0,12092.962543820959,14752.352914358828,927.5986479813164
2026-06-05 05:00:00,14460,14141.25044411017,14012.0,13043.811635912445,15703.202006450314,318.74955588982994
2026-06-05 06:00:00,15536,15220.976810571374,14967.0,14123.538002373649,16782.928372911516,315.0231894286262
2026-06-05 07:00:00,16414,15642.697555828801,15080.0,14545.258747631076,17204.649118168945,771.3024441711987
2026-06-05 08:00:00,17070,15928.52800526174,15101.0,14831.089197064015,17490.479567601884,1141.47199473826
2026-06-05 09:00:00,17677,16219.558385405378,15529.0,15122.119577207653,17781.509947745522,1457.4416145946216
2026-06-05 10:00:00,18396,16402.996907117784,15570.0,15305.558098920059,17964.948469457926,1993.0030928822162
2026-06-05 11:00:00,18561,16747.75114130753,15542.0,15650.312333109805,18309.702703647672,1813.24885869247
2026-06-05 12:00:00,18955,16716.167876758296,15662.0,15618.729068560571,18278.11943909844,2238.832123241704
2026-06-05 13:00:00,19510,16894.530839842257,15627.0,15797.092031644532,18456.4824021824,2615.4691601577433
2026-06-05 14:00:00,20022,17057.00289079979,15664.0,15959.564082602066,18618.954453139933,2964.997109200209
2026-06-05 15:00:00,20421,17603.803763244945,16077.0,16506.36495504722,19165.755325585087,2817.196236755055
2026-06-05 16:00:00,20594,18198.23520900208,16517.0,17100.796400804356,19760.18677134222,2395.7647909979205
2026-06-05 17:00:00,20316,18720.90687457023,16967.0,17623.46806637251,20282.858436910374,1595.0931254297684
2026-06-05 18:00:00,20033,18744.41794471653,17092.0,17646.979136518807,20306.369507056672,1288.5820552834703
2026-06-05 19:00:00,19593,18138.109888255098,16996.0,17040.67108005737,19700.06145059524,1454.8901117449022
2026-06-05 20:00:00,19167,17467.56801372068,16372.0,16370.129205522955,19029.519576060822,1699.43198627932
2026-06-05 21:00:00,18074,16447.342425381346,15272.0,15349.903617183621,18009.29398772149,1626.6575746186536
2026-06-05 22:00:00,16770,15295.428239730294,14193.0,14197.98943153257,16857.379802070438,1474.571760269706
2026-06-05 23:00:00,15756,14483.20771071319,13414.0,13385.768902515465,16045.159273053334,1272.79228928681
2026-06-06 00:00:00,15167,13285.720223263956,12762.0,12188.28141506623,14847.6717856041,1881.2797767360444
2026-06-06 01:00:00,14325,12894.149974818421,12642.0,11796.711166620697,14456.101537158565,1430.8500251815785
2026-06-06 02:00:00,13917,12709.60017444948,12518.0,11612.161366251756,14271.551736789625,1207.3998255505194
2026-06-06 03:00:00,13770,12716.815820739064,12326.0,11619.37701254134,14278.767383079208,1053.1841792609357
2026-06-06 04:00:00,13796,12899.727595899256,12490.0,11802.288787701531,14461.6791582394,896.2724041007441
2026-06-06 05:00:00,13821,12890.328031989193,12369.0,11792.889223791468,14452.279594329337,930.6719680108072
2026-06-06 06:00:00,14369,13260.185006671343,12801.0,12162.746198473618,14822.136569011487,1108.8149933286568
2026-06-06 07:00:00,15605,14070.457669156418,13137.0,12973.018860958693,15632.409231496562,1534.542330843582
2026-06-06 08:00:00,15992,14635.810185934237,13184.0,13538.371377736512,16197.76174827438,1356.1898140657631
2026-06-06 09:00:00,16569,15130.86200066942,13356.0,14033.423192471695,16692.813563009564,1438.13799933058
2026-06-06 10:00:00,17277,15486.101570770523,13618.0,14388.662762572798,17048.053133110665,1790.8984292294772
2026-06-06 11:00:00,17385,15692.745386419248,13712.0,14595.306578221524,17254.696948759392,1692.2546135807515
2026-06-06 12:00:00,17245,15975.64980333376,13573.0,14878.210995136034,17537.6013656739,1269.3501966662407
2026-06-06 13:00:00,17212,17019.090570745542,13540.0,15921.651762547817,18581.042133085684,192.9094292544578
2026-06-06 14:00:00,17197,17226.605706189996,13640.0,16129.16689799227,18788.557268530138,29.605706189995544
2026-06-06 15:00:00,17942,17446.162902432945,14205.0,16348.72409423522,19008.114464773087,495.837097567055
2026-06-06 16:00:00,18550,18038.714717858114,15102.0,16941.27590966039,19600.666280198257,511.28528214188555
2026-06-06 17:00:00,18846,18017.139174350206,15533.0,16919.70036615248,19579.09073669035,828.8608256497937
2026-06-06 18:00:00,18550,17473.615219119853,15808.0,16376.176410922128,19035.566781459995,1076.3847808801474
2026-06-06 19:00:00,18014,17350.559852472234,15479.0,16253.121044274509,18912.511414812376,663.4401475277664
2026-06-06 20:00:00,17628,16442.062276199267,15229.0,15344.623468001542,18004.01383853941,1185.9377238007328
2026-06-06 21:00:00,16833,14782.409916067158,14658.0,13684.971107869433,16344.361478407302,2050.5900839328424
2026-06-06 22:00:00,15773,14263.297289725104,13873.0,13165.858481527379,15825.248852065248,1509.7027102748962
2026-06-06 23:00:00,14731,13454.42485991988,13180.0,12356.986051722155,15016.376422260024,1276.57514008012
2026-06-07 00:00:00,13830,13666.857948047244,12652.0,12569.419139849519,15228.809510387387,163.14205195275645
2026-06-07 01:00:00,13435,13050.184903390107,12313.0,11952.746095192382,14612.136465730251,384.81509660989286
2026-06-07 02:00:00,13143,12647.21392462419,12116.0,11549.775116426465,14209.165486964333,495.78607537581047
2026-06-07 03:00:00,12831,12580.747986873997,11972.0,11483.309178676272,14142.699549214141,250.25201312600257
2026-06-07 04:00:00,12964,12575.098378881956,11896.0,11477.65957068423,14137.0499412221,388.9016211180442
2026-06-07 05:00:00,13112,12561.344461555183,11884.0,11463.905653357459,14123.296023895327,550.6555384448166
2026-06-07 06:00:00,13542,12997.809059241661,12240.0,11900.370251043936,14559.760621581805,544.1909407583389
2026-06-07 07:00:00,14183,13582.605329673012,12721.0,12485.166521475287,15144.556892013155,600.3946703269885
2026-06-07 08:00:00,14865,13749.61006146784,13040.0,12652.171253270115,15311.561623807984,1115.3899385321602
2026-06-07 09:00:00,15090,14754.866153910936,13384.0,13657.427345713211,16316.81771625108,335.1338460890638
2026-06-07 10:00:00,15364,15305.540420711926,13574.0,14208.101612514201,16867.49198305207,58.459579288073655
2026-06-07 11:00:00,15664,15512.55782560476,13850.0,14415.119017407034,17074.5093879449,151.44217439524073
2026-06-07 12:00:00,15830,15178.397719707142,14177.0,14080.958911509417,16740.349282047286,651.6022802928583
2026-06-07 13:00:00,16012,14936.365153482599,13932.0,13838.926345284874,16498.31671582274,1075.6348465174015
2026-06-07 14:00:00,16375,14911.145155045439,14276.0,13813.706346847714,16473.096717385582,1463.8548449545615
2026-06-07 15:00:00,17067,15841.283686519062,14985.0,14743.844878321337,17403.235248859204,1225.716313480938
2026-06-07 16:00:00,18190,17143.042301565598,15952.0,16045.603493367873,18704.99386390574,1046.9576984344021
2026-06-07 17:00:00,18753,17733.960598132067,16533.0,16636.52178993434,19295.91216047221,1019.0394018679326
2026-06-07 18:00:00,18825,17667.962146737704,16721.0,16570.523338539977,19229.913709077846,1157.0378532622963
2026-06-07 19:00:00,18544,17358.159759965463,16657.0,16260.720951767738,18920.111322305605,1185.8402400345367
2026-06-07 20:00:00,17902,17070.501245814674,16314.0,15973.062437616949,18632.452808154816,831.4987541853261
2026-06-07 21:00:00,16874,16347.520838688208,15511.0,15250.082030490483,17909.47240102835,526.4791613117923
2026-06-07 22:00:00,15606,15145.462231719821,14488.0,14048.023423522096,16707.413794059965,460.5377682801791
2026-06-07 23:00:00,14626,14099.484591621891,13570.0,13002.045783424166,15661.436153962035,526.515408378109
2026-06-08 00:00:00,14017,13698.506138025978,12881.0,12601.067329828253,15260.457700366122,318.49386197402237
2026-06-08 01:00:00,13629,13510.787104039446,12695.0,12413.34829584172,15072.73866637959,118.2128959605543
2026-06-08 02:00:00,13434,13166.64424391299,12534.0,12069.205435715265,14728.595806253134,267.3557560870104
2026-06-08 03:00:00,12794,12917.28966257959,12510.0,11819.850854381864,14479.241224919733,123.28966257958928
2026-06-08 04:00:00,12970,13506.551793769839,12849.0,12409.112985572114,15068.503356109983,536.5517937698387
2026-06-08 05:00:00,13962,14318.605880050838,13686.0,13221.167071853113,15880.557442390982,356.6058800508381
2026-06-08 06:00:00,15417,15122.050821228968,14663.0,14024.612013031243,16684.00238356911,294.94917877103217
2026-06-08 07:00:00,16194,15678.523277505234,15023.0,14581.084469307509,17240.474839845378,515.4767224947664
2026-06-08 08:00:00,16392,15866.253258920124,14942.0,14768.814450722399,17428.204821260268,525.7467410798763
2026-06-08 09:00:00,16819,16005.305631225612,15228.0,14907.866823027887,17567.257193565754,813.6943687743878
2026-06-08 10:00:00,17158,16372.641305412926,15413.0,15275.202497215201,17934.59286775307,785.3586945870738
2026-06-08 11:00:00,17325,16534.22371218698,15326.0,15436.784903989255,18096.175274527122,790.7762878130197
2026-06-08 12:00:00,17664,16426.928545874252,15210.0,15329.489737676528,17988.880108214395,1237.0714541257476
2026-06-08 13:00:00,17998,16553.23446352429,15295.0,15455.795655326567,18115.186025864434,1444.7655364757084
2026-06-08 14:00:00,18448,16933.218131215308,15493.0,15835.779323017583,18495.16969355545,1514.781868784692
2026-06-08 15:00:00,19202,17259.00680049627,16004.0,16161.567992298546,18820.958362836413,1942.9931995037296
2026-06-08 16:00:00,20044,18106.307248200486,16740.0,17008.868440002763,19668.25881054063,1937.6927517995136
2026-06-08 17:00:00,20320,18827.04624054827,17011.0,17729.607432350545,20388.99780288841,1492.9537594517315
2026-06-08 18:00:00,20015,18805.535582265762,17163.0,17708.096774068035,20367.487144605904,1209.464417734238
2026-06-08 19:00:00,19596,18698.941108457137,17182.0,17601.50230025941,20260.89267079728,897.0588915428634
2026-06-08 20:00:00,18950,17906.995465706917,16687.0,16809.556657509194,19468.94702804706,1043.0045342930825
2026-06-08 21:00:00,17640,17026.27709939272,15832.0,15928.838291194994,18588.22866173286,613.7229006072812
2026-06-08 22:00:00,16219,15564.136314281148,14760.0,14466.697506083423,17126.08787662129,654.8636857188521
2026-06-08 23:00:00,14996,14731.694024592176,13765.0,13634.255216394451,16293.64558693232,264.305975407824
2026-06-09 00:00:00,14581,13906.666623219517,13097.0,12809.227815021792,15468.61818555966,674.3333767804834
2026-06-09 01:00:00,14322,13549.69899721685,12665.0,12452.260189019125,15111.650559556994,772.3010027831497
2026-06-09 02:00:00,14018,13482.427784317295,12504.0,12384.98897611957,15044.379346657439,535.5722156827051
2026-06-09 03:00:00,13918,12912.37281650576,12590.0,11814.934008308035,14474.324378845904,1005.62718349424
2026-06-09 04:00:00,13840,13204.420357661858,13010.0,12106.981549464133,14766.371920002002,635.5796423381416
2026-06-09 05:00:00,14500,13990.784257896203,13827.0,12893.345449698478,15552.735820236347,509.2157421037973
2026-06-09 06:00:00,15875,15293.355617523855,14953.0,14195.91680932613,16855.307179863998,581.6443824761445
2026-06-09 07:00:00,16664,16012.49729904775,15369.0,14915.058490850026,17574.448861387893,651.5027009522491
2026-06-09 08:00:00,17199,16261.039210832507,15221.0,15163.600402634782,17822.99077317265,937.9607891674932
2026-06-09 09:00:00,17848,16481.90715591586,15502.0,15384.468347718133,18043.858718256,1366.0928440841417
2026-06-09 10:00:00,18243,16694.425732129424,15695.0,15596.9869239317,18256.377294469567,1548.5742678705756
2026-06-09 11:00:00,18438,16807.85215280146,15793.0,15710.413344603736,18369.803715141603,1630.1478471985392
2026-06-09 12:00:00,18829,17227.105782452858,15925.0,16129.666974255133,18789.057344793,1601.894217547142
2026-06-09 13:00:00,19496,17426.94557592606,15891.0,16329.506767728335,18988.897138266202,2069.05442407394
2026-06-09 14:00:00,19892,17800.669156762284,16392.0,16703.23034856456,19362.620719102426,2091.330843237716
2026-06-09 15:00:00,20524,18730.101283810578,16933.0,17632.66247561285,20292.05284615072,1793.898716189422
2026-06-09 16:00:00,21218,19487.623808313972,17783.0,18390.185000116246,21049.575370654115,1730.3761916860276
2026-06-09 17:00:00,21091,19758.065115264922,18076.0,18660.6263070672,21320.016677605065,1332.9348847350775
2026-06-09 18:00:00,20884,19258.476362974154,18129.0,18161.037554776427,20820.427925314296,1625.5236370258463
2026-06-09 19:00:00,20366,19104.66250635284,17853.0,18007.223698155118,20666.614068692983,1261.3374936471591
2026-06-09 20:00:00,20099,18307.398286268548,17555.0,17209.95947807082,19869.34984860869,1791.601713731452
2026-06-09 21:00:00,18918,17013.61802370825,16468.0,15916.179215510527,18575.569586048394,1904.3819762917483
2026-06-09 22:00:00,17555,15771.551173304893,14939.0,14674.112365107168,17333.502735645037,1783.4488266951066
2026-06-09 23:00:00,16291,14954.87611001488,13893.0,13857.437301817155,16516.827672355023,1336.1238899851196
2026-06-10 00:00:00,15714,14092.586832435236,13422.0,12995.148024237511,15654.53839477538,1621.413167564764
2026-06-10 01:00:00,15322,13896.458535906932,12940.0,12799.019727709207,15458.410098247075,1425.5414640930685
2026-06-10 02:00:00,15080,13553.179229145704,12751.0,12455.74042094798,15115.130791485848,1526.820770854296
2026-06-10 03:00:00,15087,13457.74636240585,12470.0,12360.307554208124,15019.697924745993,1629.2536375941509
2026-06-10 04:00:00,15219,13412.596112354717,12685.0,12315.157304156992,14974.54767469486,1806.4038876452832
2026-06-10 05:00:00,16217,14094.423274272653,13528.0,12996.984466074928,15656.374836612797,2122.5767257273474
2026-06-10 06:00:00,17446,15197.812946538288,14990.0,14100.374138340563,16759.76450887843,2248.187053461712
2026-06-10 07:00:00,18115,15980.118452804518,15558.0,14882.679644606793,17542.07001514466,2134.881547195482
2026-06-10 08:00:00,18615,16159.69411566981,15729.0,15062.255307472085,17721.645678009954,2455.3058843301897
2026-06-10 09:00:00,19198,16804.327862958336,16047.0,15706.889054760612,18366.27942529848,2393.6721370416635
2026-06-10 10:00:00,19496,16902.764930035835,16361.0,15805.32612183811,18464.716492375977,2593.2350699641647
2026-06-10 11:00:00,19719,17147.659380370253,16672.0,16050.220572172528,18709.610942710395,2571.3406196297474
2026-06-10 12:00:00,20226,17513.88350345201,16869.0,16416.444695254286,19075.83506579215,2712.116496547991
2026-06-10 13:00:00,20662,18090.65863904102,16932.0,16993.219830843293,19652.61020138116,2571.3413609589807
2026-06-10 14:00:00,20894,18609.592332343527,17380.0,17512.153524145804,20171.54389468367,2284.4076676564728
2026-06-10 15:00:00,21343,19766.854914835545,18407.0,18669.416106637822,21328.806477175687,1576.145085164455
2026-06-10 16:00:00,21755,20280.23055930723,19377.0,19182.791751109507,21842.182121647373,1474.7694406927694
2026-06-10 17:00:00,21673,20278.340182453478,19793.0,19180.90137425575,21840.29174479362,1394.6598175465224
2026-06-10 18:00:00,21729,20216.08001971837,19800.0,19118.641211520648,21778.031582058513,1512.9199802816293
2026-06-10 19:00:00,21402,19568.85391443254,19427.0,18471.415106234817,21130.805476772683,1833.1460855674595
2026-06-10 20:00:00,21028,19313.785894402805,18802.0,18216.34708620508,20875.737456742947,1714.2141055971952
2026-06-10 21:00:00,19890,17666.934453778587,17389.0,16569.495645580864,19228.88601611873,2223.0655462214127
2026-06-10 22:00:00,18497,16545.327561432183,15937.0,15447.888753234458,18107.279123772325,1951.6724385678172
2026-06-10 23:00:00,17182,15637.816405779025,14859.0,14540.3775975813,17199.76796811917,1544.1835942209746
2026-06-11 00:00:00,16495,14917.981826717229,14289.0,13820.543018519504,16479.933389057373,1577.0181732827714
2026-06-11 01:00:00,15938,14621.71838002749,13917.0,13524.279571829766,16183.669942367635,1316.2816199725094
2026-06-11 02:00:00,15479,14402.276960617826,13692.0,13304.838152420101,15964.22852295797,1076.7230393821737
2026-06-11 03:00:00,15453,14395.33455370159,13340.0,13297.895745503865,15957.286116041734,1057.6654462984097
2026-06-11 04:00:00,15718,14449.57464559148,13449.0,13352.135837393755,16011.526207931624,1268.4253544085204
2026-06-11 05:00:00,16654,15220.634172555847,14234.0,14123.195364358122,16782.58573489599,1433.3658274441532
2026-06-11 06:00:00,17999,15879.412634484821,15278.0,14781.973826287096,17441.364196824965,2119.587365515179
2026-06-11 07:00:00,18857,16371.577659924196,16050.0,15274.138851726471,17933.52922226434,2485.4223400758037
2026-06-11 08:00:00,19403,16716.07474099001,16400.0,15618.635932792286,18278.026303330153,2686.9252590099895
2026-06-11 09:00:00,20091,17289.1150783197,16772.0,16191.676270121976,18851.066640659843,2801.884921680299
2026-06-11 10:00:00,20469,17500.559666635123,17000.0,16403.120858437396,19062.511228975265,2968.440333364877
2026-06-11 11:00:00,21041,17976.201587457494,17428.0,16878.76277925977,19538.153149797636,3064.7984125425064
2026-06-11 12:00:00,21371,18403.866495662216,17415.0,17306.427687464493,19965.818058002358,2967.133504337784
2026-06-11 13:00:00,21516,18938.41634004676,17705.0,17840.977531849036,20500.3679023869,2577.5836599532413
2026-06-11 14:00:00,21666,19290.971273733136,18274.0,18193.532465535412,20852.922836073278,2375.0287262668644
2026-06-11 15:00:00,21525,19883.8506000747,19095.0,18786.411791876977,21445.802162414842,1641.1493999252998
2026-06-11 16:00:00,21590,20639.087447972168,19883.0,19541.648639774445,22201.03901031231,950.9125520278321
2026-06-11 17:00:00,21742,20654.097466212337,20289.0,19556.65865801461,22216.04902855248,1087.9025337876628
2026-06-11 18:00:00,22044,20654.097466212337,20256.0,19556.65865801461,22216.04902855248,1389.9025337876628
2026-06-11 19:00:00,21858,20045.753443656333,19857.0,18948.314635458606,21607.705005996475,1812.2465563436672
2026-06-11 20:00:00,21557,19652.83808049478,19181.0,18555.399272297058,21214.789642834923,1904.161919505219
2026-06-11 21:00:00,20389,18122.634907776457,17806.0,17025.19609957873,19684.5864701166,2266.365092223543
2026-06-11 22:00:00,18655,16649.823580704822,16309.0,15552.384772507097,18211.775143044964,2005.1764192951778
2026-06-11 23:00:00,17281,15504.166527331445,15290.0,14406.72771913372,17066.11808967159,1776.8334726685553
2026-06-12 00:00:00,16541,15060.271339750036,14571.0,13962.83253155231,16622.22290209018,1480.7286602499644
2026-06-12 01:00:00,16346,14622.19776899249,14085.0,13524.758960794765,16184.149331332634,1723.8022310075103
